Image,Detected_Classes,Class_Frequencies
img/97486.png,"['person', 'teddy bear', 'snowboard', 'backpack', 'skateboard', 'bear', 'dog', 'car', 'cat', 'sheep', 'chair', 'bird', 'bench', 'sports ball']","{'person': 5, 'teddy bear': 2, 'snowboard': 2, 'backpack': 3, 'skateboard': 1, 'bear': 1, 'dog': 1, 'car': 1, 'cat': 1, 'sheep': 1, 'chair': 1, 'bird': 1, 'bench': 1, 'sports ball': 1}"
img/68172.png,"['clock', 'vase', 'person', 'cake', 'scissors', 'bird', 'cat']","{'clock': 2, 'vase': 2, 'person': 1, 'cake': 1, 'scissors': 1, 'bird': 1, 'cat': 1}"
img/17869.png,"['person', 'laptop', 'keyboard', 'chair', 'mouse', 'oven']","{'person': 1, 'laptop': 3, 'keyboard': 1, 'chair': 4, 'mouse': 1, 'oven': 1}"
img/62307.png,"['person', 'tie', 'baseball bat', 'bottle', 'hair drier', 'chair']","{'person': 1, 'tie': 1, 'baseball bat': 4, 'bottle': 2, 'hair drier': 1, 'chair': 1}"
img/69123.png,"['person', 'car', 'bicycle', 'skateboard', 'motorcycle', 'suitcase', 'bench', 'dining table']","{'person': 15, 'car': 6, 'bicycle': 2, 'skateboard': 3, 'motorcycle': 2, 'suitcase': 1, 'bench': 1, 'dining table': 1}"
img/84639.png,"['person', 'cell phone', 'remote', 'bottle', 'clock']","{'person': 1, 'cell phone': 1, 'remote': 1, 'bottle': 1, 'clock': 1}"
img/25874.png,"['potted plant', 'clock', 'train', 'car']","{'potted plant': 3, 'clock': 4, 'train': 1, 'car': 1}"
img/68720.png,"['person', 'book', 'chair', 'bench', 'dining table', 'knife', 'cell phone', 'sink', 'tie']","{'person': 1, 'book': 12, 'chair': 4, 'bench': 3, 'dining table': 2, 'knife': 1, 'cell phone': 4, 'sink': 1, 'tie': 1}"
img/47532.png,"['person', 'dining table']","{'person': 1, 'dining table': 1}"
img/86514.png,"['person', 'traffic light', 'boat', 'umbrella', 'stop sign', 'bicycle']","{'person': 93, 'traffic light': 3, 'boat': 1, 'umbrella': 1, 'stop sign': 1, 'bicycle': 1}"
img/01324.png,"['person', 'tie', 'cell phone', 'book', 'handbag', 'cup', 'baseball glove']","{'person': 10, 'tie': 10, 'cell phone': 5, 'book': 2, 'handbag': 1, 'cup': 1, 'baseball glove': 1}"
img/85912.png,"['person', 'bird', 'book', 'cake']","{'person': 1, 'bird': 1, 'book': 1, 'cake': 1}"
img/86193.png,"['person', 'traffic light', 'skateboard', 'cell phone']","{'person': 2, 'traffic light': 1, 'skateboard': 1, 'cell phone': 1}"
img/05174.png,"['person', 'carrot', 'handbag', 'horse', 'car', 'bench', 'backpack', 'potted plant', 'banana', 'umbrella', 'truck', 'baseball glove', 'bicycle', 'motorcycle', 'orange']","{'person': 53, 'carrot': 12, 'handbag': 4, 'horse': 2, 'car': 1, 'bench': 2, 'backpack': 1, 'potted plant': 2, 'banana': 2, 'umbrella': 1, 'truck': 1, 'baseball glove': 1, 'bicycle': 1, 'motorcycle': 1, 'orange': 2}"
img/27659.png,"['person', 'teddy bear', 'bench', 'boat', 'dog', 'sheep', 'bed']","{'person': 2, 'teddy bear': 1, 'bench': 2, 'boat': 1, 'dog': 1, 'sheep': 1, 'bed': 1}"
img/04536.png,"['person', 'potted plant', 'tie']","{'person': 6, 'potted plant': 1, 'tie': 1}"
img/74261.png,['person'],{'person': 1}
img/58716.png,"['carrot', 'bowl', 'person', 'bottle', 'orange', 'cup', 'broccoli', 'dining table', 'potted plant', 'fork', 'oven', 'vase', 'spoon']","{'carrot': 12, 'bowl': 1, 'person': 2, 'bottle': 3, 'orange': 1, 'cup': 1, 'broccoli': 4, 'dining table': 2, 'potted plant': 1, 'fork': 1, 'oven': 1, 'vase': 1, 'spoon': 1}"
img/39658.png,"['person', 'scissors', 'tie', 'cell phone']","{'person': 1, 'scissors': 2, 'tie': 2, 'cell phone': 3}"
img/43819.png,"['cake', 'book', 'dining table', 'zebra', 'skateboard', 'suitcase', 'hot dog', 'snowboard', 'chair', 'oven', 'person']","{'cake': 2, 'book': 1, 'dining table': 1, 'zebra': 1, 'skateboard': 1, 'suitcase': 1, 'hot dog': 1, 'snowboard': 1, 'chair': 1, 'oven': 1, 'person': 1}"
img/34950.png,"['person', 'handbag', 'broccoli', 'umbrella', 'chair']","{'person': 2, 'handbag': 2, 'broccoli': 1, 'umbrella': 1, 'chair': 1}"
img/15489.png,"['person', 'bowl', 'toilet', 'vase', 'cup', 'car', 'toaster']","{'person': 3, 'bowl': 1, 'toilet': 1, 'vase': 2, 'cup': 1, 'car': 1, 'toaster': 1}"
img/79824.png,"['person', 'bed']","{'person': 1, 'bed': 1}"
img/86215.png,"['person', 'tie', 'broccoli', 'handbag', 'bird', 'umbrella']","{'person': 2, 'tie': 1, 'broccoli': 1, 'handbag': 2, 'bird': 1, 'umbrella': 1}"
img/42681.png,"['person', 'book', 'cake', 'bird', 'broccoli']","{'person': 1, 'book': 1, 'cake': 1, 'bird': 1, 'broccoli': 1}"
img/18462.png,"['person', 'bird', 'backpack', 'cell phone', 'tennis racket', 'scissors', 'handbag', 'frisbee', 'sports ball']","{'person': 5, 'bird': 2, 'backpack': 1, 'cell phone': 1, 'tennis racket': 2, 'scissors': 1, 'handbag': 1, 'frisbee': 1, 'sports ball': 1}"
img/36729.png,"['person', 'dog', 'horse', 'sheep']","{'person': 3, 'dog': 3, 'horse': 1, 'sheep': 2}"
img/83726.png,"['person', 'tie', 'couch']","{'person': 3, 'tie': 3, 'couch': 1}"
img/46790.png,"['person', 'remote', 'cell phone']","{'person': 1, 'remote': 1, 'cell phone': 1}"
img/85612.png,"['bed', 'person', 'teddy bear', 'banana']","{'bed': 4, 'person': 19, 'teddy bear': 1, 'banana': 1}"
img/01364.png,"['person', 'handbag', 'backpack', 'baseball bat', 'sports ball', 'suitcase', 'book']","{'person': 16, 'handbag': 3, 'backpack': 2, 'baseball bat': 1, 'sports ball': 1, 'suitcase': 1, 'book': 1}"
img/79465.png,"['person', 'cup', 'dining table', 'bowl', 'chair', 'backpack']","{'person': 3, 'cup': 2, 'dining table': 6, 'bowl': 3, 'chair': 1, 'backpack': 1}"
img/61980.png,[],{}
img/60193.png,"['person', 'cup', 'clock', 'cell phone', 'car', 'tv', 'truck', 'train', 'bus']","{'person': 3, 'cup': 1, 'clock': 1, 'cell phone': 4, 'car': 2, 'tv': 1, 'truck': 1, 'train': 1, 'bus': 1}"
img/13674.png,"['cat', 'bed', 'couch']","{'cat': 1, 'bed': 2, 'couch': 1}"
img/28534.png,"['person', 'baseball bat', 'handbag', 'backpack', 'tie']","{'person': 1, 'baseball bat': 2, 'handbag': 1, 'backpack': 1, 'tie': 2}"
img/82964.png,"['person', 'cup', 'couch', 'book', 'dining table', 'laptop', 'chair', 'cell phone', 'bed']","{'person': 4, 'cup': 1, 'couch': 8, 'book': 1, 'dining table': 2, 'laptop': 1, 'chair': 5, 'cell phone': 1, 'bed': 1}"
img/48735.png,['person'],{'person': 2}
img/81752.png,"['person', 'tie', 'toothbrush', 'handbag']","{'person': 2, 'tie': 5, 'toothbrush': 2, 'handbag': 1}"
img/90875.png,"['person', 'spoon', 'fork', 'handbag', 'knife', 'chair', 'tie']","{'person': 3, 'spoon': 2, 'fork': 1, 'handbag': 2, 'knife': 1, 'chair': 1, 'tie': 1}"
img/57128.png,"['person', 'cell phone', 'toothbrush', 'remote']","{'person': 6, 'cell phone': 3, 'toothbrush': 1, 'remote': 1}"
img/28196.png,"['person', 'tie', 'handbag']","{'person': 2, 'tie': 2, 'handbag': 1}"
img/08716.png,"['person', 'tie', 'handbag']","{'person': 4, 'tie': 1, 'handbag': 3}"
img/40127.png,"['person', 'chair', 'motorcycle', 'toothbrush', 'bird', 'couch', 'suitcase', 'tv', 'tie']","{'person': 1, 'chair': 7, 'motorcycle': 1, 'toothbrush': 1, 'bird': 1, 'couch': 2, 'suitcase': 1, 'tv': 1, 'tie': 1}"
img/49215.png,"['person', 'dog', 'donut', 'tv', 'pizza', 'cat', 'car']","{'person': 8, 'dog': 2, 'donut': 2, 'tv': 1, 'pizza': 1, 'cat': 1, 'car': 1}"
img/08691.png,['person'],{'person': 1}
img/01937.png,"['person', 'bottle', 'bench', 'chair', 'potted plant', 'couch', 'teddy bear', 'bed', 'handbag', 'tv', 'dining table', 'remote', 'suitcase', 'bowl']","{'person': 8, 'bottle': 1, 'bench': 6, 'chair': 2, 'potted plant': 1, 'couch': 2, 'teddy bear': 1, 'bed': 2, 'handbag': 2, 'tv': 1, 'dining table': 1, 'remote': 1, 'suitcase': 1, 'bowl': 1}"
img/95402.png,"['person', 'tie', 'umbrella', 'bottle', 'kite', 'handbag', 'remote', 'toothbrush', 'surfboard', 'baseball bat']","{'person': 18, 'tie': 11, 'umbrella': 2, 'bottle': 1, 'kite': 1, 'handbag': 2, 'remote': 1, 'toothbrush': 2, 'surfboard': 1, 'baseball bat': 1}"
img/38764.png,"['person', 'book', 'chair', 'dining table', 'laptop', 'tv']","{'person': 2, 'book': 85, 'chair': 3, 'dining table': 1, 'laptop': 1, 'tv': 1}"
img/27105.png,[],{}
img/21647.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/40829.png,"['person', 'handbag', 'cell phone']","{'person': 1, 'handbag': 2, 'cell phone': 3}"
img/84517.png,"['person', 'teddy bear', 'chair', 'baseball bat', 'handbag', 'sports ball', 'remote']","{'person': 2, 'teddy bear': 1, 'chair': 1, 'baseball bat': 1, 'handbag': 1, 'sports ball': 1, 'remote': 1}"
img/67034.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/18430.png,"['person', 'bottle', 'banana', 'cup', 'tie', 'vase', 'chair', 'apple', 'elephant', 'cake', 'couch', 'handbag']","{'person': 6, 'bottle': 6, 'banana': 1, 'cup': 3, 'tie': 1, 'vase': 2, 'chair': 1, 'apple': 1, 'elephant': 1, 'cake': 1, 'couch': 1, 'handbag': 1}"
img/92014.png,"['person', 'cell phone']","{'person': 1, 'cell phone': 2}"
img/85317.png,['person'],{'person': 3}
img/65740.png,"['cake', 'suitcase', 'book', 'dining table', 'skateboard', 'hot dog', 'toaster', 'person', 'donut', 'snowboard']","{'cake': 2, 'suitcase': 1, 'book': 2, 'dining table': 1, 'skateboard': 1, 'hot dog': 1, 'toaster': 1, 'person': 1, 'donut': 1, 'snowboard': 1}"
img/57089.png,"['person', 'sports ball', 'frisbee', 'cup']","{'person': 2, 'sports ball': 1, 'frisbee': 1, 'cup': 1}"
img/58046.png,['person'],{'person': 1}
img/30124.png,"['person', 'bird', 'surfboard']","{'person': 4, 'bird': 1, 'surfboard': 1}"
img/27960.png,"['person', 'sink', 'oven', 'toaster', 'cell phone', 'microwave', 'cup', 'refrigerator', 'vase']","{'person': 1, 'sink': 3, 'oven': 2, 'toaster': 1, 'cell phone': 3, 'microwave': 1, 'cup': 1, 'refrigerator': 1, 'vase': 1}"
img/92785.png,"['person', 'toilet', 'handbag', 'backpack', 'cup', 'chair', 'suitcase', 'bench', 'hair drier']","{'person': 1, 'toilet': 4, 'handbag': 2, 'backpack': 2, 'cup': 3, 'chair': 1, 'suitcase': 1, 'bench': 3, 'hair drier': 1}"
img/46503.png,"['person', 'wine glass', 'bottle', 'tie']","{'person': 1, 'wine glass': 1, 'bottle': 1, 'tie': 1}"
img/08567.png,"['person', 'cell phone', 'toothbrush', 'hot dog']","{'person': 6, 'cell phone': 4, 'toothbrush': 1, 'hot dog': 1}"
img/50126.png,"['person', 'clock']","{'person': 2, 'clock': 1}"
img/26391.png,['person'],{'person': 9}
img/71532.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/97568.png,"['person', 'orange', 'carrot', 'cup', 'bowl', 'dining table', 'handbag', 'cake', 'toothbrush', 'pizza', 'banana', 'hot dog', 'donut', 'vase', 'sandwich', 'tie']","{'person': 3, 'orange': 6, 'carrot': 1, 'cup': 1, 'bowl': 2, 'dining table': 2, 'handbag': 3, 'cake': 5, 'toothbrush': 2, 'pizza': 1, 'banana': 1, 'hot dog': 1, 'donut': 1, 'vase': 1, 'sandwich': 1, 'tie': 1}"
img/31057.png,['person'],{'person': 1}
img/42169.png,"['person', 'tie', 'chair', 'bed', 'cell phone']","{'person': 1, 'tie': 2, 'chair': 4, 'bed': 2, 'cell phone': 1}"
img/24019.png,"['airplane', 'person', 'bird']","{'airplane': 10, 'person': 2, 'bird': 1}"
img/48652.png,"['person', 'car', 'handbag', 'cell phone', 'motorcycle']","{'person': 96, 'car': 1, 'handbag': 1, 'cell phone': 1, 'motorcycle': 1}"
img/34708.png,['person'],{'person': 1}
img/56409.png,"['bird', 'teddy bear', 'sports ball', 'bear', 'kite', 'giraffe', 'person']","{'bird': 6, 'teddy bear': 3, 'sports ball': 1, 'bear': 1, 'kite': 1, 'giraffe': 1, 'person': 2}"
img/45283.png,"['person', 'chair']","{'person': 4, 'chair': 2}"
img/49673.png,"['person', 'potted plant', 'tie']","{'person': 8, 'potted plant': 2, 'tie': 1}"
img/92015.png,"['person', 'chair', 'dining table', 'bench', 'car', 'cell phone', 'handbag']","{'person': 14, 'chair': 30, 'dining table': 11, 'bench': 9, 'car': 3, 'cell phone': 1, 'handbag': 1}"
img/96345.png,"['person', 'tie', 'tv']","{'person': 3, 'tie': 2, 'tv': 1}"
img/62501.png,"['book', 'person', 'keyboard', 'dog', 'bed', 'mouse', 'bird']","{'book': 13, 'person': 2, 'keyboard': 1, 'dog': 1, 'bed': 1, 'mouse': 1, 'bird': 1}"
img/48570.png,"['person', 'cake', 'bed', 'donut', 'chair', 'broccoli', 'vase']","{'person': 2, 'cake': 1, 'bed': 1, 'donut': 3, 'chair': 1, 'broccoli': 1, 'vase': 1}"
img/41657.png,"['person', 'tie', 'bird']","{'person': 1, 'tie': 2, 'bird': 2}"
img/65234.png,"['car', 'truck', 'suitcase', 'person', 'train', 'bus', 'boat', 'potted plant', 'chair', 'handbag', 'backpack', 'dining table', 'cake']","{'car': 3, 'truck': 3, 'suitcase': 3, 'person': 1, 'train': 1, 'bus': 1, 'boat': 2, 'potted plant': 1, 'chair': 3, 'handbag': 1, 'backpack': 1, 'dining table': 2, 'cake': 1}"
img/21065.png,"['person', 'bird']","{'person': 1, 'bird': 1}"
img/39580.png,"['person', 'tie', 'sports ball', 'baseball glove', 'baseball bat']","{'person': 8, 'tie': 3, 'sports ball': 1, 'baseball glove': 1, 'baseball bat': 1}"
img/79081.png,"['sports ball', 'bird', 'traffic light', 'vase', 'potted plant', 'bottle', 'apple']","{'sports ball': 1, 'bird': 3, 'traffic light': 2, 'vase': 1, 'potted plant': 2, 'bottle': 2, 'apple': 1}"
img/56327.png,"['person', 'tie', 'handbag', 'baseball glove']","{'person': 7, 'tie': 1, 'handbag': 1, 'baseball glove': 1}"
img/34870.png,"['wine glass', 'person', 'sheep', 'dog', 'horse', 'teddy bear', 'handbag', 'cup', 'cell phone', 'bear', 'bench', 'bird', 'cow', 'elephant', 'chair']","{'wine glass': 4, 'person': 56, 'sheep': 15, 'dog': 6, 'horse': 3, 'teddy bear': 1, 'handbag': 1, 'cup': 1, 'cell phone': 3, 'bear': 2, 'bench': 1, 'bird': 1, 'cow': 2, 'elephant': 2, 'chair': 2}"
img/10462.png,"['cup', 'tie', 'person', 'chair', 'dining table', 'book', 'tv', 'laptop', 'bowl', 'couch', 'knife', 'cell phone', 'bottle', 'wine glass', 'bench', 'spoon']","{'cup': 4, 'tie': 1, 'person': 5, 'chair': 4, 'dining table': 4, 'book': 3, 'tv': 1, 'laptop': 2, 'bowl': 1, 'couch': 1, 'knife': 1, 'cell phone': 1, 'bottle': 1, 'wine glass': 1, 'bench': 1, 'spoon': 1}"
img/69425.png,"['dog', 'book', 'bear', 'cat']","{'dog': 1, 'book': 1, 'bear': 1, 'cat': 1}"
img/50176.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 2, 'handbag': 1}"
img/81095.png,"['person', 'surfboard', 'traffic light', 'tie', 'handbag', 'snowboard']","{'person': 3, 'surfboard': 1, 'traffic light': 1, 'tie': 1, 'handbag': 1, 'snowboard': 1}"
img/57169.png,"['person', 'potted plant']","{'person': 1, 'potted plant': 2}"
img/15097.png,"['person', 'tie']","{'person': 1, 'tie': 3}"
img/86231.png,"['person', 'tie', 'handbag', 'chair']","{'person': 2, 'tie': 2, 'handbag': 2, 'chair': 1}"
img/53419.png,"['cat', 'person', 'bottle', 'cup', 'bench', 'dining table', 'potted plant']","{'cat': 1, 'person': 1, 'bottle': 4, 'cup': 4, 'bench': 5, 'dining table': 1, 'potted plant': 1}"
img/16423.png,"['person', 'cell phone', 'dog', 'backpack']","{'person': 3, 'cell phone': 9, 'dog': 1, 'backpack': 1}"
img/04319.png,"['person', 'bed', 'cup', 'umbrella', 'toothbrush', 'bottle', 'couch', 'remote', 'chair', 'cake', 'car', 'backpack', 'cell phone']","{'person': 7, 'bed': 1, 'cup': 1, 'umbrella': 1, 'toothbrush': 1, 'bottle': 1, 'couch': 1, 'remote': 1, 'chair': 1, 'cake': 1, 'car': 1, 'backpack': 1, 'cell phone': 1}"
img/70214.png,"['person', 'tie']","{'person': 5, 'tie': 2}"
img/28790.png,"['person', 'chair', 'wine glass', 'bottle', 'horse', 'elephant', 'bench']","{'person': 3, 'chair': 7, 'wine glass': 1, 'bottle': 1, 'horse': 1, 'elephant': 1, 'bench': 3}"
img/08376.png,"['car', 'chair', 'teddy bear', 'boat', 'suitcase', 'person', 'potted plant', 'cake', 'backpack', 'motorcycle', 'couch', 'handbag', 'bed', 'bottle', 'airplane', 'book', 'surfboard', 'bicycle', 'knife']","{'car': 8, 'chair': 4, 'teddy bear': 1, 'boat': 11, 'suitcase': 2, 'person': 7, 'potted plant': 2, 'cake': 1, 'backpack': 1, 'motorcycle': 4, 'couch': 2, 'handbag': 1, 'bed': 1, 'bottle': 1, 'airplane': 1, 'book': 1, 'surfboard': 1, 'bicycle': 1, 'knife': 1}"
img/51697.png,"['bird', 'train']","{'bird': 1, 'train': 2}"
img/62398.png,"['person', 'cell phone', 'remote', 'bench']","{'person': 2, 'cell phone': 1, 'remote': 1, 'bench': 1}"
img/13765.png,"['person', 'toothbrush', 'remote']","{'person': 1, 'toothbrush': 1, 'remote': 2}"
img/72839.png,"['person', 'cell phone', 'sports ball', 'clock', 'tie']","{'person': 1, 'cell phone': 1, 'sports ball': 1, 'clock': 1, 'tie': 1}"
img/76842.png,"['person', 'toothbrush', 'zebra', 'tie', 'spoon', 'scissors', 'fork']","{'person': 3, 'toothbrush': 1, 'zebra': 1, 'tie': 2, 'spoon': 1, 'scissors': 1, 'fork': 1}"
img/90162.png,"['person', 'dining table', 'handbag', 'chair', 'backpack', 'tie', 'bench', 'vase']","{'person': 16, 'dining table': 14, 'handbag': 3, 'chair': 16, 'backpack': 2, 'tie': 1, 'bench': 6, 'vase': 1}"
img/69308.png,"['teddy bear', 'pizza', 'umbrella', 'cake', 'donut', 'bench', 'kite', 'bird']","{'teddy bear': 2, 'pizza': 1, 'umbrella': 1, 'cake': 1, 'donut': 1, 'bench': 1, 'kite': 1, 'bird': 1}"
img/67935.png,['person'],{'person': 1}
img/50348.png,"['person', 'cell phone']","{'person': 1, 'cell phone': 2}"
img/19672.png,"['person', 'car', 'baseball bat', 'sports ball', 'truck', 'cell phone', 'mouse', 'handbag', 'tie']","{'person': 2, 'car': 2, 'baseball bat': 3, 'sports ball': 1, 'truck': 1, 'cell phone': 1, 'mouse': 1, 'handbag': 1, 'tie': 1}"
img/18750.png,"['person', 'bowl', 'cake', 'oven', 'donut', 'cup', 'dining table', 'knife', 'apple', 'sandwich', 'orange', 'wine glass', 'chair', 'clock', 'refrigerator', 'spoon', 'toaster', 'fork', 'hot dog']","{'person': 5, 'bowl': 4, 'cake': 18, 'oven': 4, 'donut': 18, 'cup': 6, 'dining table': 3, 'knife': 4, 'apple': 1, 'sandwich': 4, 'orange': 1, 'wine glass': 3, 'chair': 2, 'clock': 1, 'refrigerator': 1, 'spoon': 2, 'toaster': 1, 'fork': 2, 'hot dog': 1}"
img/16348.png,['person'],{'person': 5}
img/52839.png,"['person', 'backpack', 'remote', 'motorcycle', 'kite', 'handbag', 'cell phone', 'bicycle', 'banana', 'traffic light', 'book', 'truck']","{'person': 28, 'backpack': 2, 'remote': 1, 'motorcycle': 2, 'kite': 3, 'handbag': 4, 'cell phone': 1, 'bicycle': 3, 'banana': 1, 'traffic light': 1, 'book': 2, 'truck': 1}"
img/71950.png,"['person', 'toothbrush', 'tie', 'baseball glove', 'chair', 'banana', 'handbag']","{'person': 5, 'toothbrush': 1, 'tie': 2, 'baseball glove': 1, 'chair': 1, 'banana': 1, 'handbag': 1}"
img/29863.png,"['person', 'parking meter']","{'person': 5, 'parking meter': 1}"
img/23897.png,"['pizza', 'donut', 'teddy bear', 'cake', 'carrot', 'bear', 'sandwich']","{'pizza': 1, 'donut': 1, 'teddy bear': 1, 'cake': 1, 'carrot': 2, 'bear': 1, 'sandwich': 1}"
img/62031.png,"['person', 'cup', 'clock', 'cell phone', 'train', 'car', 'truck', 'tv']","{'person': 4, 'cup': 1, 'clock': 1, 'cell phone': 3, 'train': 1, 'car': 2, 'truck': 1, 'tv': 1}"
img/89106.png,"['kite', 'umbrella']","{'kite': 1, 'umbrella': 1}"
img/84652.png,"['person', 'cup', 'wine glass', 'handbag', 'potted plant', 'cake', 'backpack', 'dining table', 'pizza', 'chair', 'bench']","{'person': 8, 'cup': 5, 'wine glass': 7, 'handbag': 3, 'potted plant': 1, 'cake': 1, 'backpack': 1, 'dining table': 1, 'pizza': 1, 'chair': 2, 'bench': 1}"
img/14836.png,"['person', 'tennis racket', 'baseball glove']","{'person': 1, 'tennis racket': 1, 'baseball glove': 1}"
img/05864.png,"['dog', 'sheep', 'bear', 'cat', 'cow', 'bird', 'horse', 'giraffe']","{'dog': 3, 'sheep': 1, 'bear': 3, 'cat': 1, 'cow': 1, 'bird': 2, 'horse': 2, 'giraffe': 1}"
img/94107.png,['person'],{'person': 2}
img/28463.png,"['bowl', 'dog', 'person', 'teddy bear', 'sheep', 'scissors', 'chair', 'cake']","{'bowl': 1, 'dog': 3, 'person': 9, 'teddy bear': 2, 'sheep': 2, 'scissors': 1, 'chair': 1, 'cake': 1}"
img/89532.png,"['person', 'couch', 'chair', 'car', 'motorcycle', 'truck', 'handbag', 'backpack', 'bench', 'cup']","{'person': 7, 'couch': 2, 'chair': 7, 'car': 4, 'motorcycle': 1, 'truck': 2, 'handbag': 1, 'backpack': 2, 'bench': 1, 'cup': 1}"
img/84395.png,"['person', 'frisbee', 'surfboard', 'dining table', 'handbag', 'mouse', 'umbrella', 'cake', 'boat', 'tennis racket', 'suitcase', 'chair', 'kite', 'book']","{'person': 6, 'frisbee': 2, 'surfboard': 4, 'dining table': 2, 'handbag': 1, 'mouse': 1, 'umbrella': 2, 'cake': 1, 'boat': 1, 'tennis racket': 1, 'suitcase': 1, 'chair': 1, 'kite': 2, 'book': 1}"
img/36029.png,"['traffic light', 'person', 'car']","{'traffic light': 2, 'person': 1, 'car': 1}"
img/07265.png,['bird'],{'bird': 1}
img/42830.png,['bird'],{'bird': 5}
img/16832.png,['person'],{'person': 1}
img/42850.png,"['dining table', 'scissors', 'traffic light', 'knife', 'carrot']","{'dining table': 1, 'scissors': 2, 'traffic light': 1, 'knife': 1, 'carrot': 1}"
img/13870.png,['person'],{'person': 1}
img/23197.png,"['person', 'cup', 'vase', 'spoon', 'scissors', 'toothbrush', 'handbag']","{'person': 2, 'cup': 1, 'vase': 1, 'spoon': 1, 'scissors': 1, 'toothbrush': 1, 'handbag': 1}"
img/93046.png,['person'],{'person': 1}
img/42936.png,"['person', 'tie']","{'person': 1, 'tie': 3}"
img/05846.png,"['person', 'umbrella', 'tie', 'baseball glove', 'chair']","{'person': 5, 'umbrella': 5, 'tie': 1, 'baseball glove': 1, 'chair': 2}"
img/08917.png,['cat'],{'cat': 1}
img/95341.png,"['teddy bear', 'pizza', 'donut', 'cake', 'potted plant', 'bird']","{'teddy bear': 2, 'pizza': 1, 'donut': 1, 'cake': 1, 'potted plant': 1, 'bird': 1}"
img/68034.png,"['person', 'toothbrush', 'bottle', 'tie', 'cell phone']","{'person': 3, 'toothbrush': 1, 'bottle': 1, 'tie': 1, 'cell phone': 1}"
img/43529.png,"['person', 'parking meter']","{'person': 4, 'parking meter': 1}"
img/95072.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/20174.png,"['person', 'vase', 'book', 'potted plant', 'cup', 'bowl', 'dog', 'toaster', 'baseball bat', 'cat', 'sink', 'toilet', 'bear', 'sports ball', 'skis', 'chair', 'tv']","{'person': 2, 'vase': 2, 'book': 22, 'potted plant': 2, 'cup': 5, 'bowl': 4, 'dog': 1, 'toaster': 1, 'baseball bat': 1, 'cat': 1, 'sink': 4, 'toilet': 2, 'bear': 1, 'sports ball': 1, 'skis': 1, 'chair': 1, 'tv': 1}"
img/15942.png,"['person', 'tie', 'backpack']","{'person': 10, 'tie': 1, 'backpack': 2}"
img/57921.png,"['bed', 'train', 'laptop', 'chair', 'airplane', 'boat', 'motorcycle', 'book', 'person', 'suitcase', 'bench', 'couch', 'tv', 'bicycle', 'truck']","{'bed': 1, 'train': 1, 'laptop': 1, 'chair': 2, 'airplane': 1, 'boat': 2, 'motorcycle': 1, 'book': 1, 'person': 1, 'suitcase': 1, 'bench': 1, 'couch': 1, 'tv': 1, 'bicycle': 1, 'truck': 1}"
img/16253.png,"['person', 'bird', 'backpack', 'cell phone', 'tennis racket', 'frisbee', 'sports ball', 'tie']","{'person': 5, 'bird': 2, 'backpack': 1, 'cell phone': 2, 'tennis racket': 2, 'frisbee': 1, 'sports ball': 1, 'tie': 1}"
img/64813.png,"['person', 'bear', 'sheep', 'dog', 'cow', 'teddy bear', 'bird']","{'person': 2, 'bear': 1, 'sheep': 1, 'dog': 1, 'cow': 1, 'teddy bear': 1, 'bird': 1}"
img/21730.png,"['person', 'donut']","{'person': 1, 'donut': 1}"
img/17935.png,"['dog', 'horse', 'person', 'cow']","{'dog': 3, 'horse': 1, 'person': 3, 'cow': 2}"
img/17062.png,"['person', 'cell phone', 'remote', 'donut', 'hair drier', 'tie']","{'person': 2, 'cell phone': 1, 'remote': 1, 'donut': 1, 'hair drier': 1, 'tie': 2}"
img/28954.png,['person'],{'person': 1}
img/78163.png,"['person', 'donut', 'teddy bear', 'bed', 'cake', 'dog', 'bowl', 'couch']","{'person': 13, 'donut': 3, 'teddy bear': 1, 'bed': 1, 'cake': 1, 'dog': 1, 'bowl': 1, 'couch': 1}"
img/51968.png,"['person', 'tie', 'handbag', 'backpack', 'chair', 'umbrella']","{'person': 1, 'tie': 2, 'handbag': 3, 'backpack': 2, 'chair': 2, 'umbrella': 1}"
img/97021.png,"['person', 'remote', 'stop sign', 'surfboard', 'cell phone', 'tie', 'book', 'vase']","{'person': 1, 'remote': 1, 'stop sign': 2, 'surfboard': 1, 'cell phone': 1, 'tie': 4, 'book': 2, 'vase': 1}"
img/20749.png,"['person', 'remote', 'toothbrush', 'cell phone']","{'person': 1, 'remote': 1, 'toothbrush': 1, 'cell phone': 1}"
img/31042.png,"['person', 'chair', 'backpack', 'motorcycle', 'cell phone', 'suitcase', 'traffic light', 'handbag', 'bicycle', 'skateboard']","{'person': 5, 'chair': 8, 'backpack': 2, 'motorcycle': 3, 'cell phone': 2, 'suitcase': 3, 'traffic light': 2, 'handbag': 3, 'bicycle': 2, 'skateboard': 1}"
