Image,Detected_Classes,Class_Frequencies
img/63492.png,"['truck', 'surfboard', 'boat', 'skateboard', 'car', 'person', 'snowboard', 'bus', 'kite', 'fire hydrant', 'umbrella']","{'truck': 1, 'surfboard': 1, 'boat': 1, 'skateboard': 1, 'car': 1, 'person': 1, 'snowboard': 1, 'bus': 1, 'kite': 1, 'fire hydrant': 1, 'umbrella': 1}"
img/92670.png,['person'],{'person': 1}
img/78351.png,"['person', 'tie']","{'person': 1, 'tie': 2}"
img/79856.png,"['person', 'chair', 'scissors', 'carrot', 'bench', 'cup', 'keyboard', 'remote', 'cell phone', 'toothbrush']","{'person': 4, 'chair': 1, 'scissors': 1, 'carrot': 1, 'bench': 1, 'cup': 1, 'keyboard': 1, 'remote': 1, 'cell phone': 1, 'toothbrush': 1}"
img/71436.png,"['person', 'chair', 'dog', 'cat', 'couch']","{'person': 1, 'chair': 1, 'dog': 1, 'cat': 1, 'couch': 1}"
img/03258.png,"['person', 'backpack']","{'person': 4, 'backpack': 1}"
img/20736.png,"['person', 'skateboard', 'backpack', 'baseball bat', 'potted plant', 'snowboard', 'umbrella', 'handbag', 'cell phone', 'chair', 'truck', 'suitcase', 'surfboard', 'cow', 'elephant', 'bench']","{'person': 16, 'skateboard': 2, 'backpack': 9, 'baseball bat': 1, 'potted plant': 1, 'snowboard': 1, 'umbrella': 2, 'handbag': 6, 'cell phone': 1, 'chair': 1, 'truck': 1, 'suitcase': 2, 'surfboard': 1, 'cow': 1, 'elephant': 1, 'bench': 1}"
img/50487.png,"['person', 'cell phone', 'tie']","{'person': 1, 'cell phone': 1, 'tie': 1}"
img/06431.png,"['person', 'surfboard', 'chair']","{'person': 4, 'surfboard': 1, 'chair': 1}"
img/51473.png,"['person', 'tie', 'remote', 'handbag', 'backpack', 'skateboard']","{'person': 3, 'tie': 1, 'remote': 1, 'handbag': 2, 'backpack': 1, 'skateboard': 1}"
img/34901.png,"['person', 'horse']","{'person': 16, 'horse': 4}"
img/28793.png,"['person', 'kite', 'umbrella', 'handbag', 'bottle']","{'person': 82, 'kite': 1, 'umbrella': 2, 'handbag': 2, 'bottle': 2}"
img/05172.png,"['person', 'chair', 'cell phone']","{'person': 6, 'chair': 1, 'cell phone': 2}"
img/98501.png,"['person', 'cell phone', 'sink', 'bowl', 'knife', 'chair', 'dining table', 'toilet', 'remote']","{'person': 2, 'cell phone': 1, 'sink': 1, 'bowl': 1, 'knife': 1, 'chair': 1, 'dining table': 1, 'toilet': 1, 'remote': 1}"
img/96231.png,"['tie', 'person', 'stop sign', 'laptop', 'book']","{'tie': 1, 'person': 3, 'stop sign': 1, 'laptop': 1, 'book': 1}"
img/81673.png,"['person', 'kite', 'car', 'umbrella', 'skateboard', 'bicycle', 'backpack', 'handbag']","{'person': 45, 'kite': 13, 'car': 3, 'umbrella': 1, 'skateboard': 1, 'bicycle': 1, 'backpack': 2, 'handbag': 1}"
img/48635.png,"['person', 'bench']","{'person': 1, 'bench': 1}"
img/43612.png,"['person', 'potted plant', 'train', 'car', 'cell phone', 'handbag', 'surfboard', 'bowl', 'chair', 'skateboard', 'suitcase', 'kite', 'bench', 'motorcycle']","{'person': 27, 'potted plant': 1, 'train': 1, 'car': 4, 'cell phone': 2, 'handbag': 2, 'surfboard': 1, 'bowl': 1, 'chair': 2, 'skateboard': 1, 'suitcase': 1, 'kite': 1, 'bench': 1, 'motorcycle': 1}"
img/15480.png,"['person', 'remote', 'toothbrush', 'chair', 'handbag', 'cell phone']","{'person': 1, 'remote': 1, 'toothbrush': 1, 'chair': 1, 'handbag': 1, 'cell phone': 1}"
img/41830.png,"['person', 'donut']","{'person': 2, 'donut': 1}"
img/81069.png,"['person', 'train', 'kite', 'chair', 'baseball bat', 'tennis racket', 'airplane']","{'person': 5, 'train': 1, 'kite': 2, 'chair': 5, 'baseball bat': 1, 'tennis racket': 1, 'airplane': 2}"
img/72584.png,"['person', 'hair drier', 'remote', 'cell phone', 'umbrella', 'bottle', 'toothbrush', 'spoon', 'baseball bat']","{'person': 1, 'hair drier': 1, 'remote': 1, 'cell phone': 1, 'umbrella': 1, 'bottle': 1, 'toothbrush': 1, 'spoon': 1, 'baseball bat': 1}"
img/51763.png,['bird'],{'bird': 1}
img/06873.png,"['cow', 'dog', 'person', 'sheep', 'horse', 'bird']","{'cow': 2, 'dog': 1, 'person': 1, 'sheep': 1, 'horse': 1, 'bird': 1}"
img/08523.png,"['person', 'sports ball', 'cell phone', 'hair drier', 'remote', 'bottle']","{'person': 7, 'sports ball': 1, 'cell phone': 1, 'hair drier': 1, 'remote': 1, 'bottle': 1}"
img/06359.png,"['cup', 'laptop', 'person', 'dining table', 'chair', 'spoon', 'bench', 'knife', 'cell phone', 'fork', 'keyboard']","{'cup': 1, 'laptop': 3, 'person': 8, 'dining table': 15, 'chair': 25, 'spoon': 7, 'bench': 2, 'knife': 4, 'cell phone': 1, 'fork': 4, 'keyboard': 1}"
img/93260.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/40839.png,"['person', 'chair', 'donut', 'pizza', 'remote', 'bench', 'bottle']","{'person': 4, 'chair': 11, 'donut': 1, 'pizza': 1, 'remote': 1, 'bench': 1, 'bottle': 1}"
img/08516.png,"['person', 'handbag', 'tie', 'laptop', 'refrigerator']","{'person': 9, 'handbag': 2, 'tie': 2, 'laptop': 1, 'refrigerator': 1}"
img/53012.png,"['car', 'truck', 'bus', 'person']","{'car': 6, 'truck': 2, 'bus': 1, 'person': 2}"
img/76250.png,"['person', 'cell phone']","{'person': 5, 'cell phone': 1}"
img/26198.png,"['person', 'cell phone']","{'person': 5, 'cell phone': 1}"
img/61952.png,['person'],{'person': 1}
img/80269.png,"['person', 'tie', 'handbag', 'backpack']","{'person': 20, 'tie': 11, 'handbag': 2, 'backpack': 2}"
img/05712.png,"['person', 'handbag', 'bird']","{'person': 1, 'handbag': 6, 'bird': 2}"
img/72941.png,"['donut', 'pizza', 'teddy bear', 'cake', 'carrot', 'sandwich', 'elephant']","{'donut': 2, 'pizza': 1, 'teddy bear': 3, 'cake': 1, 'carrot': 3, 'sandwich': 1, 'elephant': 1}"
img/21853.png,"['car', 'truck', 'person', 'bench', 'train']","{'car': 2, 'truck': 2, 'person': 3, 'bench': 1, 'train': 1}"
img/35219.png,"['person', 'chair', 'bench', 'bird']","{'person': 1, 'chair': 1, 'bench': 1, 'bird': 1}"
img/90146.png,"['person', 'umbrella', 'cell phone']","{'person': 20, 'umbrella': 1, 'cell phone': 1}"
img/51278.png,"['person', 'bird', 'horse', 'kite', 'surfboard', 'stop sign', 'sheep', 'dog', 'frisbee']","{'person': 4, 'bird': 1, 'horse': 1, 'kite': 2, 'surfboard': 1, 'stop sign': 1, 'sheep': 1, 'dog': 1, 'frisbee': 1}"
img/63095.png,"['person', 'chair', 'surfboard', 'toothbrush', 'baseball bat', 'tennis racket', 'bench', 'frisbee', 'skateboard', 'baseball glove', 'bed', 'car']","{'person': 14, 'chair': 4, 'surfboard': 1, 'toothbrush': 1, 'baseball bat': 2, 'tennis racket': 5, 'bench': 2, 'frisbee': 1, 'skateboard': 1, 'baseball glove': 1, 'bed': 1, 'car': 1}"
img/96058.png,"['person', 'bed']","{'person': 6, 'bed': 1}"
img/56871.png,"['person', 'tie', 'cell phone', 'chair', 'scissors', 'couch']","{'person': 1, 'tie': 1, 'cell phone': 1, 'chair': 3, 'scissors': 1, 'couch': 1}"
img/25180.png,"['person', 'teddy bear', 'banana', 'hair drier']","{'person': 1, 'teddy bear': 1, 'banana': 1, 'hair drier': 1}"
img/37259.png,"['bird', 'person', 'airplane', 'kite', 'scissors', 'handbag', 'horse', 'vase']","{'bird': 10, 'person': 1, 'airplane': 5, 'kite': 1, 'scissors': 1, 'handbag': 1, 'horse': 1, 'vase': 1}"
img/48106.png,"['vase', 'scissors', 'clock', 'toothbrush', 'cup', 'bicycle']","{'vase': 1, 'scissors': 1, 'clock': 1, 'toothbrush': 2, 'cup': 1, 'bicycle': 1}"
img/19352.png,"['sheep', 'dog', 'cow', 'horse']","{'sheep': 1, 'dog': 1, 'cow': 1, 'horse': 1}"
img/65213.png,"['person', 'chair', 'dining table', 'cup', 'tie', 'remote', 'bottle', 'bench', 'baseball glove', 'hair drier']","{'person': 56, 'chair': 10, 'dining table': 9, 'cup': 3, 'tie': 5, 'remote': 1, 'bottle': 4, 'bench': 4, 'baseball glove': 1, 'hair drier': 1}"
img/24368.png,"['person', 'horse', 'umbrella']","{'person': 5, 'horse': 2, 'umbrella': 1}"
img/58426.png,"['person', 'baseball glove', 'bottle', 'toothbrush', 'cell phone', 'baseball bat', 'remote', 'hair drier']","{'person': 2, 'baseball glove': 1, 'bottle': 1, 'toothbrush': 1, 'cell phone': 1, 'baseball bat': 1, 'remote': 1, 'hair drier': 1}"
img/96785.png,"['person', 'backpack', 'teddy bear', 'motorcycle', 'bird', 'handbag', 'sports ball']","{'person': 92, 'backpack': 3, 'teddy bear': 1, 'motorcycle': 1, 'bird': 1, 'handbag': 1, 'sports ball': 1}"
img/40567.png,"['person', 'chair', 'dining table', 'book', 'keyboard', 'vase', 'handbag', 'cup']","{'person': 2, 'chair': 5, 'dining table': 4, 'book': 11, 'keyboard': 1, 'vase': 1, 'handbag': 1, 'cup': 1}"
img/38625.png,"['person', 'tie']","{'person': 2, 'tie': 1}"
img/04823.png,"['person', 'backpack', 'baseball bat', 'skateboard', 'handbag', 'tie', 'pizza', 'umbrella', 'tennis racket', 'baseball glove']","{'person': 50, 'backpack': 3, 'baseball bat': 3, 'skateboard': 1, 'handbag': 4, 'tie': 2, 'pizza': 1, 'umbrella': 1, 'tennis racket': 1, 'baseball glove': 1}"
img/25368.png,"['person', 'dining table']","{'person': 1, 'dining table': 1}"
img/93826.png,['person'],{'person': 1}
img/56392.png,['bear'],{'bear': 2}
img/30986.png,"['person', 'knife', 'cake', 'donut', 'sandwich', 'cup', 'hot dog', 'dining table', 'bottle', 'spoon', 'fork', 'cell phone', 'bowl', 'chair']","{'person': 1, 'knife': 3, 'cake': 3, 'donut': 2, 'sandwich': 2, 'cup': 1, 'hot dog': 2, 'dining table': 3, 'bottle': 1, 'spoon': 1, 'fork': 2, 'cell phone': 1, 'bowl': 2, 'chair': 1}"
img/75823.png,"['person', 'tie', 'chair']","{'person': 11, 'tie': 1, 'chair': 1}"
img/84072.png,"['clock', 'book', 'tv', 'remote', 'bird', 'cat', 'cell phone']","{'clock': 3, 'book': 3, 'tv': 1, 'remote': 1, 'bird': 3, 'cat': 1, 'cell phone': 1}"
img/93147.png,['dog'],{'dog': 1}
img/92874.png,"['person', 'remote', 'bottle', 'motorcycle', 'parking meter', 'cup', 'cell phone', 'car', 'baseball glove', 'toilet', 'knife', 'hair drier', 'sink', 'fire hydrant', 'clock']","{'person': 3, 'remote': 2, 'bottle': 2, 'motorcycle': 1, 'parking meter': 5, 'cup': 1, 'cell phone': 1, 'car': 1, 'baseball glove': 2, 'toilet': 2, 'knife': 1, 'hair drier': 1, 'sink': 1, 'fire hydrant': 1, 'clock': 1}"
img/27946.png,"['person', 'handbag', 'potted plant', 'cell phone', 'bench', 'backpack', 'kite']","{'person': 2, 'handbag': 3, 'potted plant': 9, 'cell phone': 2, 'bench': 2, 'backpack': 1, 'kite': 1}"
img/93614.png,"['person', 'tie']","{'person': 2, 'tie': 2}"
img/93521.png,"['bus', 'sheep', 'bird', 'surfboard', 'snowboard', 'person', 'horse', 'potted plant', 'truck', 'skis', 'kite', 'cow']","{'bus': 1, 'sheep': 4, 'bird': 2, 'surfboard': 1, 'snowboard': 2, 'person': 4, 'horse': 3, 'potted plant': 3, 'truck': 1, 'skis': 2, 'kite': 2, 'cow': 1}"
img/02691.png,['person'],{'person': 1}
img/91708.png,"['person', 'baseball bat', 'bed', 'tennis racket', 'bench', 'kite', 'chair', 'handbag']","{'person': 1, 'baseball bat': 2, 'bed': 2, 'tennis racket': 1, 'bench': 2, 'kite': 1, 'chair': 1, 'handbag': 1}"
img/25783.png,"['handbag', 'backpack', 'baseball glove', 'suitcase']","{'handbag': 2, 'backpack': 1, 'baseball glove': 1, 'suitcase': 1}"
img/16098.png,"['person', 'bed']","{'person': 4, 'bed': 1}"
img/30452.png,['person'],{'person': 1}
img/86491.png,"['person', 'zebra', 'chair', 'remote', 'knife', 'hot dog', 'carrot', 'bicycle', 'bottle', 'baseball bat']","{'person': 4, 'zebra': 1, 'chair': 1, 'remote': 2, 'knife': 3, 'hot dog': 2, 'carrot': 1, 'bicycle': 1, 'bottle': 2, 'baseball bat': 1}"
img/14530.png,"['person', 'handbag', 'sports ball']","{'person': 77, 'handbag': 1, 'sports ball': 1}"
img/81734.png,"['person', 'horse', 'sports ball', 'vase', 'bench', 'teddy bear', 'umbrella', 'kite', 'bird', 'dog', 'elephant']","{'person': 3, 'horse': 1, 'sports ball': 1, 'vase': 1, 'bench': 1, 'teddy bear': 1, 'umbrella': 1, 'kite': 1, 'bird': 1, 'dog': 1, 'elephant': 1}"
img/04683.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/08593.png,"['horse', 'person', 'cell phone', 'dog', 'cat', 'surfboard']","{'horse': 1, 'person': 2, 'cell phone': 3, 'dog': 1, 'cat': 1, 'surfboard': 1}"
img/92608.png,"['person', 'tie', 'laptop', 'apple', 'orange']","{'person': 14, 'tie': 5, 'laptop': 1, 'apple': 1, 'orange': 1}"
img/61453.png,['person'],{'person': 1}
img/39601.png,"['person', 'chair', 'bird', 'dining table', 'vase', 'boat', 'cell phone', 'bench', 'traffic light']","{'person': 7, 'chair': 7, 'bird': 1, 'dining table': 6, 'vase': 1, 'boat': 1, 'cell phone': 1, 'bench': 2, 'traffic light': 1}"
img/12035.png,"['person', 'remote']","{'person': 1, 'remote': 1}"
img/56482.png,"['cup', 'person', 'dining table', 'spoon', 'knife', 'scissors', 'toothbrush', 'fork']","{'cup': 1, 'person': 4, 'dining table': 2, 'spoon': 3, 'knife': 2, 'scissors': 2, 'toothbrush': 2, 'fork': 1}"
img/56287.png,"['person', 'tie']","{'person': 2, 'tie': 2}"
img/19036.png,"['person', 'tie']","{'person': 2, 'tie': 2}"
img/34852.png,"['person', 'tv', 'traffic light']","{'person': 1, 'tv': 1, 'traffic light': 1}"
img/62804.png,"['person', 'laptop', 'book', 'tv', 'cell phone']","{'person': 10, 'laptop': 1, 'book': 3, 'tv': 1, 'cell phone': 1}"
img/81579.png,"['person', 'handbag', 'backpack', 'skateboard', 'motorcycle', 'truck', 'bicycle', 'tie', 'bench', 'car']","{'person': 6, 'handbag': 1, 'backpack': 3, 'skateboard': 4, 'motorcycle': 1, 'truck': 1, 'bicycle': 1, 'tie': 1, 'bench': 1, 'car': 1}"
img/80247.png,"['dog', 'cat', 'horse', 'remote']","{'dog': 3, 'cat': 1, 'horse': 1, 'remote': 1}"
img/52890.png,"['person', 'cat', 'dog', 'tie']","{'person': 2, 'cat': 2, 'dog': 1, 'tie': 1}"
img/02485.png,['person'],{'person': 2}
img/50793.png,"['person', 'laptop', 'cell phone', 'chair', 'bench', 'surfboard', 'snowboard', 'suitcase', 'handbag', 'umbrella', 'skateboard', 'bottle']","{'person': 36, 'laptop': 1, 'cell phone': 2, 'chair': 2, 'bench': 1, 'surfboard': 2, 'snowboard': 1, 'suitcase': 1, 'handbag': 1, 'umbrella': 1, 'skateboard': 1, 'bottle': 1}"
img/13857.png,"['person', 'car', 'backpack', 'truck', 'chair', 'dining table', 'bus', 'bench']","{'person': 1, 'car': 4, 'backpack': 2, 'truck': 1, 'chair': 2, 'dining table': 1, 'bus': 1, 'bench': 1}"
img/43617.png,"['person', 'boat', 'train', 'handbag', 'backpack', 'truck', 'tie', 'bus', 'cell phone', 'skateboard', 'traffic light']","{'person': 3, 'boat': 1, 'train': 1, 'handbag': 2, 'backpack': 2, 'truck': 1, 'tie': 1, 'bus': 1, 'cell phone': 1, 'skateboard': 1, 'traffic light': 1}"
img/70942.png,['person'],{'person': 1}
img/49601.png,"['person', 'dining table', 'cell phone', 'chair', 'bottle', 'cup']","{'person': 14, 'dining table': 6, 'cell phone': 2, 'chair': 3, 'bottle': 1, 'cup': 1}"
img/35102.png,"['person', 'tie', 'chair', 'bench', 'tv', 'train']","{'person': 2, 'tie': 2, 'chair': 3, 'bench': 2, 'tv': 1, 'train': 1}"
img/10659.png,"['person', 'pizza', 'cup', 'spoon', 'dining table', 'bowl', 'cake', 'wine glass', 'apple', 'knife', 'orange', 'fork', 'chair', 'bottle', 'hot dog', 'donut']","{'person': 4, 'pizza': 3, 'cup': 2, 'spoon': 2, 'dining table': 4, 'bowl': 3, 'cake': 2, 'wine glass': 1, 'apple': 3, 'knife': 2, 'orange': 2, 'fork': 1, 'chair': 1, 'bottle': 1, 'hot dog': 1, 'donut': 1}"
img/36081.png,"['remote', 'cell phone', 'book', 'mouse', 'cup', 'bottle', 'scissors', 'motorcycle']","{'remote': 5, 'cell phone': 1, 'book': 7, 'mouse': 1, 'cup': 19, 'bottle': 1, 'scissors': 1, 'motorcycle': 1}"
img/68325.png,"['person', 'cell phone', 'toothbrush']","{'person': 3, 'cell phone': 11, 'toothbrush': 1}"
img/39256.png,"['person', 'cell phone', 'bed']","{'person': 4, 'cell phone': 1, 'bed': 1}"
img/98362.png,"['person', 'tie']","{'person': 6, 'tie': 1}"
img/38475.png,"['person', 'book', 'dining table', 'laptop', 'spoon', 'chair', 'bowl', 'bottle', 'tie', 'remote', 'clock', 'tv', 'cup']","{'person': 9, 'book': 5, 'dining table': 4, 'laptop': 1, 'spoon': 2, 'chair': 1, 'bowl': 1, 'bottle': 2, 'tie': 1, 'remote': 1, 'clock': 1, 'tv': 1, 'cup': 1}"
img/49083.png,"['person', 'cow', 'dog', 'horse', 'bird', 'banana', 'sheep', 'chair', 'cell phone', 'bicycle']","{'person': 4, 'cow': 11, 'dog': 2, 'horse': 10, 'bird': 8, 'banana': 5, 'sheep': 6, 'chair': 1, 'cell phone': 1, 'bicycle': 1}"
img/45938.png,"['person', 'remote', 'toothbrush', 'cell phone', 'spoon']","{'person': 1, 'remote': 1, 'toothbrush': 1, 'cell phone': 1, 'spoon': 1}"
img/67823.png,"['person', 'car', 'mouse', 'sports ball', 'bottle', 'truck', 'remote', 'cup', 'bus', 'bowl', 'motorcycle']","{'person': 2, 'car': 4, 'mouse': 1, 'sports ball': 1, 'bottle': 1, 'truck': 1, 'remote': 1, 'cup': 1, 'bus': 1, 'bowl': 1, 'motorcycle': 1}"
img/70928.png,"['person', 'bottle', 'car', 'truck', 'clock', 'motorcycle', 'baseball glove']","{'person': 9, 'bottle': 1, 'car': 2, 'truck': 2, 'clock': 1, 'motorcycle': 1, 'baseball glove': 1}"
img/24309.png,"['person', 'tie', 'backpack']","{'person': 1, 'tie': 1, 'backpack': 1}"
img/70925.png,"['vase', 'person', 'banana', 'book', 'sports ball', 'bed', 'kite', 'apple', 'cup', 'baseball glove', 'motorcycle', 'handbag', 'frisbee', 'backpack', 'dining table', 'umbrella', 'bicycle', 'bowl']","{'vase': 1, 'person': 4, 'banana': 4, 'book': 7, 'sports ball': 1, 'bed': 1, 'kite': 1, 'apple': 1, 'cup': 2, 'baseball glove': 2, 'motorcycle': 1, 'handbag': 5, 'frisbee': 1, 'backpack': 1, 'dining table': 1, 'umbrella': 1, 'bicycle': 1, 'bowl': 1}"
img/05269.png,"['person', 'tie', 'handbag', 'backpack']","{'person': 8, 'tie': 2, 'handbag': 1, 'backpack': 1}"
img/61278.png,"['person', 'sports ball', 'handbag', 'frisbee', 'clock', 'backpack']","{'person': 13, 'sports ball': 1, 'handbag': 1, 'frisbee': 1, 'clock': 1, 'backpack': 1}"
img/81675.png,"['person', 'bed', 'donut', 'couch', 'orange', 'handbag']","{'person': 3, 'bed': 3, 'donut': 1, 'couch': 1, 'orange': 1, 'handbag': 1}"
img/38629.png,"['person', 'dog', 'bench', 'bird', 'car', 'cat', 'remote', 'tie', 'potted plant', 'vase', 'bed']","{'person': 2, 'dog': 2, 'bench': 1, 'bird': 1, 'car': 1, 'cat': 1, 'remote': 2, 'tie': 2, 'potted plant': 1, 'vase': 1, 'bed': 1}"
img/06458.png,"['person', 'donut', 'wine glass', 'pizza', 'cup', 'bowl']","{'person': 2, 'donut': 2, 'wine glass': 1, 'pizza': 1, 'cup': 2, 'bowl': 1}"
img/71364.png,"['bear', 'bird', 'dog', 'sheep', 'horse', 'cow', 'kite']","{'bear': 6, 'bird': 5, 'dog': 5, 'sheep': 7, 'horse': 1, 'cow': 1, 'kite': 1}"
img/26794.png,"['person', 'baseball bat', 'handbag', 'umbrella', 'surfboard', 'frisbee', 'potted plant', 'skateboard', 'tennis racket', 'traffic light', 'backpack']","{'person': 25, 'baseball bat': 1, 'handbag': 5, 'umbrella': 1, 'surfboard': 1, 'frisbee': 1, 'potted plant': 2, 'skateboard': 1, 'tennis racket': 1, 'traffic light': 1, 'backpack': 1}"
img/85704.png,['person'],{'person': 1}
img/75102.png,"['person', 'remote', 'cell phone', 'chair']","{'person': 3, 'remote': 1, 'cell phone': 1, 'chair': 1}"
img/91268.png,"['bird', 'sports ball', 'bowl', 'bench', 'chair', 'fork']","{'bird': 7, 'sports ball': 1, 'bowl': 1, 'bench': 1, 'chair': 1, 'fork': 1}"
img/42179.png,"['person', 'backpack', 'dog', 'handbag', 'train', 'cup', 'baseball bat', 'cell phone', 'book', 'kite', 'cake', 'tie', 'sheep']","{'person': 78, 'backpack': 5, 'dog': 2, 'handbag': 2, 'train': 1, 'cup': 1, 'baseball bat': 1, 'cell phone': 1, 'book': 2, 'kite': 1, 'cake': 1, 'tie': 1, 'sheep': 1}"
img/35097.png,"['person', 'sheep', 'cow', 'horse', 'bird']","{'person': 14, 'sheep': 16, 'cow': 8, 'horse': 4, 'bird': 1}"
img/83570.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/56490.png,"['person', 'traffic light', 'handbag', 'backpack']","{'person': 28, 'traffic light': 2, 'handbag': 8, 'backpack': 1}"
img/07968.png,"['person', 'couch', 'bed']","{'person': 2, 'couch': 2, 'bed': 2}"
img/81259.png,"['person', 'tie', 'baseball bat', 'donut', 'sports ball', 'skateboard', 'frisbee', 'dining table', 'bottle', 'hair drier', 'snowboard', 'hot dog', 'book', 'chair']","{'person': 6, 'tie': 1, 'baseball bat': 1, 'donut': 1, 'sports ball': 2, 'skateboard': 1, 'frisbee': 1, 'dining table': 1, 'bottle': 1, 'hair drier': 1, 'snowboard': 1, 'hot dog': 1, 'book': 1, 'chair': 1}"
img/19753.png,"['person', 'tie', 'handbag', 'backpack']","{'person': 1, 'tie': 1, 'handbag': 1, 'backpack': 1}"
img/61480.png,"['person', 'bottle', 'handbag', 'tie', 'chair', 'umbrella']","{'person': 20, 'bottle': 1, 'handbag': 1, 'tie': 2, 'chair': 1, 'umbrella': 1}"
img/54790.png,"['person', 'dog', 'mouse', 'bed', 'couch', 'cat']","{'person': 2, 'dog': 1, 'mouse': 2, 'bed': 2, 'couch': 1, 'cat': 1}"
img/43517.png,"['person', 'cell phone', 'toothbrush', 'scissors']","{'person': 1, 'cell phone': 4, 'toothbrush': 1, 'scissors': 1}"
img/25068.png,"['person', 'baseball bat', 'bench', 'orange']","{'person': 1, 'baseball bat': 1, 'bench': 1, 'orange': 1}"
img/35861.png,['person'],{'person': 3}
img/92741.png,"['person', 'spoon', 'wine glass']","{'person': 3, 'spoon': 1, 'wine glass': 1}"
img/51736.png,"['person', 'tie']","{'person': 1, 'tie': 3}"
img/26417.png,"['chair', 'traffic light']","{'chair': 2, 'traffic light': 1}"
img/18407.png,"['person', 'teddy bear', 'sports ball', 'cell phone', 'kite', 'dog']","{'person': 2, 'teddy bear': 4, 'sports ball': 1, 'cell phone': 1, 'kite': 1, 'dog': 1}"
img/47326.png,"['person', 'bottle', 'cell phone', 'dog', 'horse']","{'person': 33, 'bottle': 1, 'cell phone': 1, 'dog': 1, 'horse': 1}"
img/50768.png,"['person', 'wine glass', 'cup', 'dining table']","{'person': 1, 'wine glass': 3, 'cup': 1, 'dining table': 1}"
img/86594.png,"['dog', 'giraffe', 'horse', 'cat', 'bicycle', 'potted plant']","{'dog': 4, 'giraffe': 2, 'horse': 1, 'cat': 1, 'bicycle': 1, 'potted plant': 1}"
img/63581.png,['person'],{'person': 6}
img/95426.png,"['person', 'teddy bear', 'bicycle', 'bench', 'car', 'motorcycle', 'spoon', 'fire hydrant', 'parking meter', 'scissors']","{'person': 4, 'teddy bear': 1, 'bicycle': 2, 'bench': 1, 'car': 1, 'motorcycle': 2, 'spoon': 1, 'fire hydrant': 1, 'parking meter': 2, 'scissors': 1}"
